2022-09-29 20:32:25.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Profiles_Name" ON "Profiles" ("Name" ASC)
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0003354s
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|ExecuteSqlStatement UPDATE "Profiles" SET "Language" = 1
2022-09-29 20:32:25.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|UPDATE "Profiles" SET "Language" = 1
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0005163s
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable SceneMappings
2022-09-29 20:32:25.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "SceneMappings" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "TvdbId" INTEGER NOT NULL, "SeasonNumber" INTEGER, "SearchTerm" TEXT NOT NULL, "ParseTerm" TEXT NOT NULL, "Title" TEXT, "Type" TEXT, "SceneSeasonNumber" INTEGER)
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.000609s
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable NamingConfig
2022-09-29 20:32:25.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "NamingConfig" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "MultiEpisodeStyle" INTEGER NOT NULL, "RenameEpisodes" INTEGER, "StandardEpisodeFormat" TEXT, "DailyEpisodeFormat" TEXT, "SeriesFolderFormat" TEXT, "SeasonFolderFormat" TEXT, "AnimeEpisodeFormat" TEXT, "ReplaceIllegalCharacters" INTEGER NOT NULL DEFAULT 1)
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0007399s
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Blacklist
